osm_id,outlet_name,shop_type,size_tier,sku,category,weekly_units,density_score
10936347167,Hills mount super butchery,butcher,small,SOP002,soap,3,1.5
10936347167,Hills mount super butchery,butcher,small,SOP003,soap,3,1.5
10936347167,Hills mount super butchery,butcher,small,SOP004,soap,3,1.5
10936347167,Hills mount super butchery,butcher,small,BEV001,beverages,4,1.5
10936347167,Hills mount super butchery,butcher,small,BEV002,beverages,4,1.5
10936347167,Hills mount super butchery,butcher,small,BEV003,beverages,3,1.5
10936347167,Hills mount super butchery,butcher,small,BEV004,beverages,4,1.5
10936347167,Hills mount super butchery,butcher,small,PC001,personal_care,3,1.5
10936347167,Hills mount super butchery,butcher,small,PC002,personal_care,3,1.5
10936347167,Hills mount super butchery,butcher,small,PC003,personal_care,3,1.5
10936347167,Hills mount super butchery,butcher,small,SAN001,sanitary,2,1.5
10936347167,Hills mount super butchery,butcher,small,SAN002,sanitary,2,1.5
10936347171,oyoma butchery,butcher,small,OIL001,cooking_oil,4,1.5
10936347171,oyoma butchery,butcher,small,OIL002,cooking_oil,4,1.5
10936347171,oyoma butchery,butcher,small,OIL003,cooking_oil,6,1.5
10936347171,oyoma butchery,butcher,small,OIL004,cooking_oil,5,1.5
10936347171,oyoma butchery,butcher,small,FLR001,flour,6,1.5
10936347171,oyoma butchery,butcher,small,FLR002,flour,6,1.5
10936347171,oyoma butchery,butcher,small,FLR003,flour,6,1.5
10936347171,oyoma butchery,butcher,small,FLR004,flour,6,1.5
10936347171,oyoma butchery,butcher,small,SUG001,sugar,4,1.5
10936347171,oyoma butchery,butcher,small,SUG002,sugar,4,1.5
10936347171,oyoma butchery,butcher,small,SUG003,sugar,4,1.5
10936347171,oyoma butchery,butcher,small,SOP001,soap,3,1.5
10936347171,oyoma butchery,butcher,small,SOP002,soap,3,1.5
10936347171,oyoma butchery,butcher,small,SOP003,soap,4,1.5
10936347171,oyoma butchery,butcher,small,SOP004,soap,3,1.5
10936347171,oyoma butchery,butcher,small,BEV001,beverages,3,1.5
10936347171,oyoma butchery,butcher,small,BEV002,beverages,3,1.5
10936347171,oyoma butchery,butcher,small,BEV003,beverages,4,1.5
10936347171,oyoma butchery,butcher,small,BEV004,beverages,3,1.5
10936347171,oyoma butchery,butcher,small,PC001,personal_care,2,1.5
10936347171,oyoma butchery,butcher,small,PC002,personal_care,2,1.5
10936347171,oyoma butchery,butcher,small,PC003,personal_care,2,1.5
10936347171,oyoma butchery,butcher,small,SAN001,sanitary,2,1.5
10936347171,oyoma butchery,butcher,small,SAN002,sanitary,2,1.5
10936347173,Unknown,agrarian,medium,OIL001,cooking_oil,12,1.478
10936347173,Unknown,agrarian,medium,OIL002,cooking_oil,14,1.478
10936347173,Unknown,agrarian,medium,OIL003,cooking_oil,11,1.478
10936347173,Unknown,agrarian,medium,OIL004,cooking_oil,13,1.478
10936347173,Unknown,agrarian,medium,FLR001,flour,12,1.478
10936347173,Unknown,agrarian,medium,FLR002,flour,15,1.478
10936347173,Unknown,agrarian,medium,FLR003,flour,12,1.478
10936347173,Unknown,agrarian,medium,FLR004,flour,13,1.478
10936347173,Unknown,agrarian,medium,SUG001,sugar,10,1.478
10936347173,Unknown,agrarian,medium,SUG002,sugar,11,1.478
10936347173,Unknown,agrarian,medium,SUG003,sugar,11,1.478
10936347173,Unknown,agrarian,medium,SOP001,soap,7,1.478
10936347173,Unknown,agrarian,medium,SOP002,soap,9,1.478
10936347173,Unknown,agrarian,medium,SOP003,soap,8,1.478
10936347173,Unknown,agrarian,medium,SOP004,soap,7,1.478
10936347173,Unknown,agrarian,medium,BEV001,beverages,9,1.478
10936347173,Unknown,agrarian,medium,BEV002,beverages,8,1.478
10936347173,Unknown,agrarian,medium,BEV003,beverages,10,1.478
10936347173,Unknown,agrarian,medium,BEV004,beverages,9,1.478
10936347173,Unknown,agrarian,medium,PC001,personal_care,8,1.478
10936347173,Unknown,agrarian,medium,PC002,personal_care,6,1.478
10936347173,Unknown,agrarian,medium,PC003,personal_care,7,1.478
10936347173,Unknown,agrarian,medium,SAN001,sanitary,5,1.478
10936347173,Unknown,agrarian,medium,SAN002,sanitary,5,1.478
10936347180,Unknown,butcher,small,OIL001,cooking_oil,4,1.217
10936347180,Unknown,butcher,small,OIL002,cooking_oil,3,1.217
10936347180,Unknown,butcher,small,OIL003,cooking_oil,5,1.217
10936347180,Unknown,butcher,small,OIL004,cooking_oil,3,1.217
10936347180,Unknown,butcher,small,FLR001,flour,5,1.217
10936347180,Unknown,butcher,small,FLR002,flour,5,1.217
10936347180,Unknown,butcher,small,FLR003,flour,6,1.217
10936347180,Unknown,butcher,small,FLR004,flour,6,1.217
10936347180,Unknown,butcher,small,SUG001,sugar,3,1.217
10936347180,Unknown,butcher,small,SUG002,sugar,4,1.217
10936347180,Unknown,butcher,small,SUG003,sugar,4,1.217
10936347180,Unknown,butcher,small,SOP001,soap,2,1.217
10936347180,Unknown,butcher,small,SOP002,soap,3,1.217
10936347180,Unknown,butcher,small,SOP003,soap,3,1.217
10936347180,Unknown,butcher,small,SOP004,soap,3,1.217
10936347180,Unknown,butcher,small,BEV001,beverages,3,1.217
10936347180,Unknown,butcher,small,BEV002,beverages,3,1.217
10936347180,Unknown,butcher,small,BEV003,beverages,3,1.217
10936347180,Unknown,butcher,small,BEV004,beverages,3,1.217
10936347180,Unknown,butcher,small,PC001,personal_care,2,1.217
10936347180,Unknown,butcher,small,PC002,personal_care,2,1.217
10936347180,Unknown,butcher,small,PC003,personal_care,2,1.217
10936347180,Unknown,butcher,small,SAN001,sanitary,2,1.217
10936347180,Unknown,butcher,small,SAN002,sanitary,2,1.217
10936347185,Johns Liquor,alcohol,medium,OIL001,cooking_oil,12,1.217
10936347185,Johns Liquor,alcohol,medium,OIL002,cooking_oil,9,1.217
10936347185,Johns Liquor,alcohol,medium,OIL003,cooking_oil,12,1.217
10936347185,Johns Liquor,alcohol,medium,OIL004,cooking_oil,11,1.217
10936347185,Johns Liquor,alcohol,medium,FLR001,flour,10,1.217
10936347185,Johns Liquor,alcohol,medium,FLR002,flour,11,1.217
10936347185,Johns Liquor,alcohol,medium,FLR003,flour,14,1.217
10936347185,Johns Liquor,alcohol,medium,FLR004,flour,13,1.217
10936347185,Johns Liquor,alcohol,medium,SUG001,sugar,10,1.217
10936347185,Johns Liquor,alcohol,medium,SUG002,sugar,8,1.217
10936347185,Johns Liquor,alcohol,medium,SUG003,sugar,9,1.217
10936347185,Johns Liquor,alcohol,medium,SOP001,soap,7,1.217
10936347185,Johns Liquor,alcohol,medium,SOP002,soap,7,1.217
10936347185,Johns Liquor,alcohol,medium,SOP003,soap,7,1.217
10936347185,Johns Liquor,alcohol,medium,SOP004,soap,7,1.217
10936347185,Johns Liquor,alcohol,medium,BEV001,beverages,7,1.217
10936347185,Johns Liquor,alcohol,medium,BEV002,beverages,8,1.217
10936347185,Johns Liquor,alcohol,medium,BEV003,beverages,7,1.217
10936347185,Johns Liquor,alcohol,medium,BEV004,beverages,9,1.217
10936347185,Johns Liquor,alcohol,medium,PC001,personal_care,6,1.217
10936347185,Johns Liquor,alcohol,medium,PC002,personal_care,5,1.217
10936347185,Johns Liquor,alcohol,medium,PC003,personal_care,6,1.217
10936347185,Johns Liquor,alcohol,medium,SAN001,sanitary,4,1.217
10936347185,Johns Liquor,alcohol,medium,SAN002,sanitary,5,1.217
10936347186,chicken shop,farm,small,OIL001,cooking_oil,5,1.239
10936347186,chicken shop,farm,small,OIL002,cooking_oil,4,1.239
10936347186,chicken shop,farm,small,OIL003,cooking_oil,4,1.239
10936347186,chicken shop,farm,small,OIL004,cooking_oil,5,1.239
10936347186,chicken shop,farm,small,FLR001,flour,5,1.239
10936347186,chicken shop,farm,small,FLR002,flour,6,1.239
10936347186,chicken shop,farm,small,FLR003,flour,6,1.239
10936347186,chicken shop,farm,small,FLR004,flour,5,1.239
10936347186,chicken shop,farm,small,SUG001,sugar,4,1.239
10936347186,chicken shop,farm,small,SUG002,sugar,4,1.239
10936347186,chicken shop,farm,small,SUG003,sugar,4,1.239
10936347186,chicken shop,farm,small,SOP001,soap,2,1.239
10936347186,chicken shop,farm,small,SOP002,soap,3,1.239
10936347186,chicken shop,farm,small,SOP003,soap,3,1.239
10936347186,chicken shop,farm,small,SOP004,soap,3,1.239
10936347186,chicken shop,farm,small,BEV001,beverages,4,1.239
10936347186,chicken shop,farm,small,BEV002,beverages,4,1.239
10936347186,chicken shop,farm,small,BEV003,beverages,4,1.239
10936347186,chicken shop,farm,small,BEV004,beverages,4,1.239
10936347186,chicken shop,farm,small,PC001,personal_care,2,1.239
10936347186,chicken shop,farm,small,PC002,personal_care,2,1.239
10936347186,chicken shop,farm,small,PC003,personal_care,3,1.239
10936347186,chicken shop,farm,small,SAN001,sanitary,2,1.239
10936347186,chicken shop,farm,small,SAN002,sanitary,2,1.239
10936347187,Emmy John's Gas center,gas,medium,OIL001,cooking_oil,9,1.217
10936347187,Emmy John's Gas center,gas,medium,OIL002,cooking_oil,11,1.217
10936347187,Emmy John's Gas center,gas,medium,OIL003,cooking_oil,12,1.217
10936347187,Emmy John's Gas center,gas,medium,OIL004,cooking_oil,11,1.217
10936347187,Emmy John's Gas center,gas,medium,FLR001,flour,14,1.217
10936347187,Emmy John's Gas center,gas,medium,FLR002,flour,12,1.217
10936347187,Emmy John's Gas center,gas,medium,FLR003,flour,13,1.217
10936347187,Emmy John's Gas center,gas,medium,FLR004,flour,11,1.217
10936347187,Emmy John's Gas center,gas,medium,SUG001,sugar,9,1.217
10936347187,Emmy John's Gas center,gas,medium,SUG002,sugar,8,1.217
10936347187,Emmy John's Gas center,gas,medium,SUG003,sugar,8,1.217
10936347187,Emmy John's Gas center,gas,medium,SOP001,soap,8,1.217
10936347187,Emmy John's Gas center,gas,medium,SOP002,soap,7,1.217
10936347187,Emmy John's Gas center,gas,medium,SOP003,soap,7,1.217
10936347187,Emmy John's Gas center,gas,medium,SOP004,soap,6,1.217
10936347187,Emmy John's Gas center,gas,medium,BEV001,beverages,7,1.217
10936347187,Emmy John's Gas center,gas,medium,BEV002,beverages,7,1.217
10936347187,Emmy John's Gas center,gas,medium,BEV003,beverages,6,1.217
10936347187,Emmy John's Gas center,gas,medium,BEV004,beverages,7,1.217
10936347187,Emmy John's Gas center,gas,medium,PC001,personal_care,4,1.217
10936347187,Emmy John's Gas center,gas,medium,PC002,personal_care,5,1.217
10936347187,Emmy John's Gas center,gas,medium,PC003,personal_care,6,1.217
10936347187,Emmy John's Gas center,gas,medium,SAN001,sanitary,4,1.217
10936347187,Emmy John's Gas center,gas,medium,SAN002,sanitary,4,1.217
10936347188,Geno pork & Chicken,butcher,small,OIL001,cooking_oil,3,1.239
10936347188,Geno pork & Chicken,butcher,small,OIL002,cooking_oil,4,1.239
10936347188,Geno pork & Chicken,butcher,small,OIL003,cooking_oil,4,1.239
10936347188,Geno pork & Chicken,butcher,small,OIL004,cooking_oil,4,1.239
10936347188,Geno pork & Chicken,butcher,small,FLR001,flour,4,1.239
10936347188,Geno pork & Chicken,butcher,small,FLR002,flour,5,1.239
10936347188,Geno pork & Chicken,butcher,small,FLR003,flour,5,1.239
10936347188,Geno pork & Chicken,butcher,small,FLR004,flour,5,1.239
10936347188,Geno pork & Chicken,butcher,small,SUG001,sugar,3,1.239
10936347188,Geno pork & Chicken,butcher,small,SUG002,sugar,3,1.239
10936347188,Geno pork & Chicken,butcher,small,SUG003,sugar,3,1.239
10936347188,Geno pork & Chicken,butcher,small,SOP001,soap,3,1.239
10936347188,Geno pork & Chicken,butcher,small,SOP002,soap,2,1.239
10936347188,Geno pork & Chicken,butcher,small,SOP003,soap,3,1.239
10936347188,Geno pork & Chicken,butcher,small,SOP004,soap,2,1.239
10936347188,Geno pork & Chicken,butcher,small,BEV001,beverages,4,1.239
10936347188,Geno pork & Chicken,butcher,small,BEV002,beverages,3,1.239
10936347188,Geno pork & Chicken,butcher,small,BEV003,beverages,3,1.239
10936347188,Geno pork & Chicken,butcher,small,BEV004,beverages,3,1.239
10936347188,Geno pork & Chicken,butcher,small,PC001,personal_care,2,1.239
10936347188,Geno pork & Chicken,butcher,small,PC002,personal_care,3,1.239
10936347188,Geno pork & Chicken,butcher,small,PC003,personal_care,2,1.239
10936347188,Geno pork & Chicken,butcher,small,SAN001,sanitary,2,1.239
10936347188,Geno pork & Chicken,butcher,small,SAN002,sanitary,2,1.239
10936384848,Nancyto wines & Spirits,alcohol,medium,OIL001,cooking_oil,10,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,OIL002,cooking_oil,9,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,OIL003,cooking_oil,8,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,OIL004,cooking_oil,9,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,FLR001,flour,14,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,FLR002,flour,13,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,FLR003,flour,11,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,FLR004,flour,10,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,SUG001,sugar,9,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,SUG002,sugar,9,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,SUG003,sugar,7,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,SOP001,soap,5,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,SOP002,soap,6,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,SOP003,soap,7,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,SOP004,soap,6,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,BEV001,beverages,7,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,BEV002,beverages,8,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,BEV003,beverages,8,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,BEV004,beverages,8,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,PC001,personal_care,6,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,PC002,personal_care,5,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,PC003,personal_care,5,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,SAN001,sanitary,4,1.196
10936384848,Nancyto wines & Spirits,alcohol,medium,SAN002,sanitary,5,1.196
10936497880,ziwani butchery,butcher,small,OIL001,cooking_oil,4,1.13
10936497880,ziwani butchery,butcher,small,OIL002,cooking_oil,3,1.13
10936497880,ziwani butchery,butcher,small,OIL003,cooking_oil,4,1.13
10936497880,ziwani butchery,butcher,small,OIL004,cooking_oil,3,1.13
10936497880,ziwani butchery,butcher,small,FLR001,flour,5,1.13
10936497880,ziwani butchery,butcher,small,FLR002,flour,5,1.13
10936497880,ziwani butchery,butcher,small,FLR003,flour,4,1.13
10936497880,ziwani butchery,butcher,small,FLR004,flour,5,1.13
10936497880,ziwani butchery,butcher,small,SUG001,sugar,3,1.13
10936497880,ziwani butchery,butcher,small,SUG002,sugar,3,1.13
10936497880,ziwani butchery,butcher,small,SUG003,sugar,3,1.13
10936497880,ziwani butchery,butcher,small,SOP001,soap,2,1.13
10936497880,ziwani butchery,butcher,small,SOP002,soap,3,1.13
10936497880,ziwani butchery,butcher,small,SOP003,soap,2,1.13
10936497880,ziwani butchery,butcher,small,SOP004,soap,3,1.13
10936497880,ziwani butchery,butcher,small,BEV001,beverages,3,1.13
10936497880,ziwani butchery,butcher,small,BEV002,beverages,3,1.13
10936497880,ziwani butchery,butcher,small,BEV003,beverages,2,1.13
10936497880,ziwani butchery,butcher,small,BEV004,beverages,3,1.13
10936497880,ziwani butchery,butcher,small,PC001,personal_care,2,1.13
10936497880,ziwani butchery,butcher,small,PC002,personal_care,2,1.13
10936497880,ziwani butchery,butcher,small,PC003,personal_care,2,1.13
10936497880,ziwani butchery,butcher,small,SAN001,sanitary,2,1.13
10936497880,ziwani butchery,butcher,small,SAN002,sanitary,2,1.13
10936497881,Unknown,greengrocer,small,OIL001,cooking_oil,3,1.152
10936497881,Unknown,greengrocer,small,OIL002,cooking_oil,3,1.152
10936497881,Unknown,greengrocer,small,OIL003,cooking_oil,3,1.152
10936497881,Unknown,greengrocer,small,OIL004,cooking_oil,4,1.152
10936497881,Unknown,greengrocer,small,FLR001,flour,4,1.152
10936497881,Unknown,greengrocer,small,FLR002,flour,4,1.152
10936497881,Unknown,greengrocer,small,FLR003,flour,4,1.152
10936497881,Unknown,greengrocer,small,FLR004,flour,5,1.152
10936497881,Unknown,greengrocer,small,SUG001,sugar,3,1.152
10936497881,Unknown,greengrocer,small,SUG002,sugar,3,1.152
10936497881,Unknown,greengrocer,small,SUG003,sugar,3,1.152
10936497881,Unknown,greengrocer,small,SOP001,soap,2,1.152
10936497881,Unknown,greengrocer,small,SOP002,soap,3,1.152
10936497881,Unknown,greengrocer,small,SOP003,soap,2,1.152
10936497881,Unknown,greengrocer,small,SOP004,soap,3,1.152
10936497881,Unknown,greengrocer,small,BEV001,beverages,3,1.152
10936497881,Unknown,greengrocer,small,BEV002,beverages,2,1.152
10936497881,Unknown,greengrocer,small,BEV003,beverages,3,1.152
10936497881,Unknown,greengrocer,small,BEV004,beverages,3,1.152
10936497881,Unknown,greengrocer,small,PC001,personal_care,2,1.152
10936497881,Unknown,greengrocer,small,PC002,personal_care,2,1.152
10936497881,Unknown,greengrocer,small,PC003,personal_care,2,1.152
10936497881,Unknown,greengrocer,small,SAN001,sanitary,1,1.152
10936497881,Unknown,greengrocer,small,SAN002,sanitary,2,1.152
10936497882,Unknown,greengrocer,small,OIL001,cooking_oil,3,1.152
10936497882,Unknown,greengrocer,small,OIL002,cooking_oil,4,1.152
10936497882,Unknown,greengrocer,small,OIL003,cooking_oil,4,1.152
10936497882,Unknown,greengrocer,small,OIL004,cooking_oil,3,1.152
10936497882,Unknown,greengrocer,small,FLR001,flour,4,1.152
10936497882,Unknown,greengrocer,small,FLR002,flour,5,1.152
10936497882,Unknown,greengrocer,small,FLR003,flour,4,1.152
10936497882,Unknown,greengrocer,small,FLR004,flour,5,1.152
10936497882,Unknown,greengrocer,small,SUG001,sugar,4,1.152
10936497882,Unknown,greengrocer,small,SUG002,sugar,4,1.152
10936497882,Unknown,greengrocer,small,SUG003,sugar,4,1.152
10936497882,Unknown,greengrocer,small,SOP001,soap,3,1.152
10936497882,Unknown,greengrocer,small,SOP002,soap,2,1.152
10936497882,Unknown,greengrocer,small,SOP003,soap,3,1.152
10936497882,Unknown,greengrocer,small,SOP004,soap,2,1.152
10936497882,Unknown,greengrocer,small,BEV001,beverages,3,1.152
10936497882,Unknown,greengrocer,small,BEV002,beverages,3,1.152
10936497882,Unknown,greengrocer,small,BEV003,beverages,3,1.152
10936497882,Unknown,greengrocer,small,BEV004,beverages,3,1.152
10936497882,Unknown,greengrocer,small,PC001,personal_care,2,1.152
10936497882,Unknown,greengrocer,small,PC002,personal_care,2,1.152
10936497882,Unknown,greengrocer,small,PC003,personal_care,2,1.152
10936497882,Unknown,greengrocer,small,SAN001,sanitary,2,1.152
10936497882,Unknown,greengrocer,small,SAN002,sanitary,1,1.152
10936507299,Unknown,butcher,small,OIL001,cooking_oil,3,1.152
10936507299,Unknown,butcher,small,OIL002,cooking_oil,3,1.152
10936507299,Unknown,butcher,small,OIL003,cooking_oil,4,1.152
10936507299,Unknown,butcher,small,OIL004,cooking_oil,4,1.152
10936507299,Unknown,butcher,small,FLR001,flour,4,1.152
10936507299,Unknown,butcher,small,FLR002,flour,5,1.152
10936507299,Unknown,butcher,small,FLR003,flour,5,1.152
10936507299,Unknown,butcher,small,FLR004,flour,5,1.152
10936507299,Unknown,butcher,small,SUG001,sugar,4,1.152
10936507299,Unknown,butcher,small,SUG002,sugar,3,1.152
10936507299,Unknown,butcher,small,SUG003,sugar,3,1.152
10936507299,Unknown,butcher,small,SOP001,soap,3,1.152
10936507299,Unknown,butcher,small,SOP002,soap,2,1.152
10936507299,Unknown,butcher,small,SOP003,soap,2,1.152
10936507299,Unknown,butcher,small,SOP004,soap,2,1.152
10936507299,Unknown,butcher,small,BEV001,beverages,3,1.152
10936507299,Unknown,butcher,small,BEV002,beverages,3,1.152
10936507299,Unknown,butcher,small,BEV003,beverages,3,1.152
10936507299,Unknown,butcher,small,BEV004,beverages,3,1.152
10936507299,Unknown,butcher,small,PC001,personal_care,2,1.152
10936507299,Unknown,butcher,small,PC002,personal_care,2,1.152
10936507299,Unknown,butcher,small,PC003,personal_care,2,1.152
10936507299,Unknown,butcher,small,SAN001,sanitary,2,1.152
10936507299,Unknown,butcher,small,SAN002,sanitary,2,1.152
10936507300,Unknown,greengrocer,small,OIL001,cooking_oil,3,1.152
10936507300,Unknown,greengrocer,small,OIL002,cooking_oil,4,1.152
10936507300,Unknown,greengrocer,small,OIL003,cooking_oil,4,1.152
10936507300,Unknown,greengrocer,small,OIL004,cooking_oil,4,1.152
10936507300,Unknown,greengrocer,small,FLR001,flour,5,1.152
10936507300,Unknown,greengrocer,small,FLR002,flour,5,1.152
10936507300,Unknown,greengrocer,small,FLR003,flour,5,1.152
10936507300,Unknown,greengrocer,small,FLR004,flour,4,1.152
10936507300,Unknown,greengrocer,small,SUG001,sugar,4,1.152
10936507300,Unknown,greengrocer,small,SUG002,sugar,3,1.152
10936507300,Unknown,greengrocer,small,SUG003,sugar,4,1.152
10936507300,Unknown,greengrocer,small,SOP001,soap,2,1.152
10936507300,Unknown,greengrocer,small,SOP002,soap,3,1.152
10936507300,Unknown,greengrocer,small,SOP003,soap,3,1.152
10936507300,Unknown,greengrocer,small,SOP004,soap,3,1.152
10936507300,Unknown,greengrocer,small,BEV001,beverages,3,1.152
10936507300,Unknown,greengrocer,small,BEV002,beverages,2,1.152
10936507300,Unknown,greengrocer,small,BEV003,beverages,3,1.152
10936507300,Unknown,greengrocer,small,BEV004,beverages,3,1.152
10936507300,Unknown,greengrocer,small,PC001,personal_care,2,1.152
10936507300,Unknown,greengrocer,small,PC002,personal_care,2,1.152
10936507300,Unknown,greengrocer,small,PC003,personal_care,2,1.152
10936507300,Unknown,greengrocer,small,SAN001,sanitary,2,1.152
10936507300,Unknown,greengrocer,small,SAN002,sanitary,1,1.152
10936507934,Denji Liquors,alcohol,medium,OIL001,cooking_oil,11,1.152
10936507934,Denji Liquors,alcohol,medium,OIL002,cooking_oil,10,1.152
10936507934,Denji Liquors,alcohol,medium,OIL003,cooking_oil,8,1.152
10936507934,Denji Liquors,alcohol,medium,OIL004,cooking_oil,9,1.152
10936507934,Denji Liquors,alcohol,medium,FLR001,flour,11,1.152
10936507934,Denji Liquors,alcohol,medium,FLR002,flour,13,1.152
10936507934,Denji Liquors,alcohol,medium,FLR003,flour,10,1.152
10936507934,Denji Liquors,alcohol,medium,FLR004,flour,10,1.152
10936507934,Denji Liquors,alcohol,medium,SUG001,sugar,7,1.152
10936507934,Denji Liquors,alcohol,medium,SUG002,sugar,9,1.152
10936507934,Denji Liquors,alcohol,medium,SUG003,sugar,7,1.152
10936507934,Denji Liquors,alcohol,medium,SOP001,soap,6,1.152
10936507934,Denji Liquors,alcohol,medium,SOP002,soap,7,1.152
10936507934,Denji Liquors,alcohol,medium,SOP003,soap,6,1.152
10936507934,Denji Liquors,alcohol,medium,SOP004,soap,6,1.152
10936507934,Denji Liquors,alcohol,medium,BEV001,beverages,7,1.152
10936507934,Denji Liquors,alcohol,medium,BEV002,beverages,6,1.152
10936507934,Denji Liquors,alcohol,medium,BEV003,beverages,6,1.152
10936507934,Denji Liquors,alcohol,medium,BEV004,beverages,7,1.152
10936507934,Denji Liquors,alcohol,medium,PC001,personal_care,5,1.152
10936507934,Denji Liquors,alcohol,medium,PC002,personal_care,6,1.152
10936507934,Denji Liquors,alcohol,medium,PC003,personal_care,5,1.152
10936507934,Denji Liquors,alcohol,medium,SAN001,sanitary,4,1.152
10936507934,Denji Liquors,alcohol,medium,SAN002,sanitary,5,1.152
10936507937,Unknown,kiosk,small,OIL001,cooking_oil,4,1.152
10936507937,Unknown,kiosk,small,OIL002,cooking_oil,3,1.152
10936507937,Unknown,kiosk,small,OIL003,cooking_oil,4,1.152
10936507937,Unknown,kiosk,small,OIL004,cooking_oil,3,1.152
10936507937,Unknown,kiosk,small,FLR001,flour,5,1.152
10936507937,Unknown,kiosk,small,FLR002,flour,5,1.152
10936507937,Unknown,kiosk,small,FLR003,flour,5,1.152
10936507937,Unknown,kiosk,small,FLR004,flour,5,1.152
10936507937,Unknown,kiosk,small,SUG001,sugar,4,1.152
10936507937,Unknown,kiosk,small,SUG002,sugar,4,1.152
10936507937,Unknown,kiosk,small,SUG003,sugar,3,1.152
10936507937,Unknown,kiosk,small,SOP001,soap,2,1.152
10936507937,Unknown,kiosk,small,SOP002,soap,3,1.152
10936507937,Unknown,kiosk,small,SOP003,soap,2,1.152
10936507937,Unknown,kiosk,small,SOP004,soap,3,1.152
10936507937,Unknown,kiosk,small,BEV001,beverages,3,1.152
10936507937,Unknown,kiosk,small,BEV002,beverages,2,1.152
10936507937,Unknown,kiosk,small,BEV003,beverages,3,1.152
10936507937,Unknown,kiosk,small,BEV004,beverages,3,1.152
10936507937,Unknown,kiosk,small,PC001,personal_care,2,1.152
10936507937,Unknown,kiosk,small,PC002,personal_care,2,1.152
10936507937,Unknown,kiosk,small,PC003,personal_care,2,1.152
10936507937,Unknown,kiosk,small,SAN001,sanitary,1,1.152
10936507937,Unknown,kiosk,small,SAN002,sanitary,2,1.152
10936507938,Unknown,kiosk,small,OIL001,cooking_oil,4,1.152
10936507938,Unknown,kiosk,small,OIL002,cooking_oil,3,1.152
10936507938,Unknown,kiosk,small,OIL003,cooking_oil,3,1.152
10936507938,Unknown,kiosk,small,OIL004,cooking_oil,4,1.152
10936507938,Unknown,kiosk,small,FLR001,flour,5,1.152
10936507938,Unknown,kiosk,small,FLR002,flour,5,1.152
10936507938,Unknown,kiosk,small,FLR003,flour,5,1.152
10936507938,Unknown,kiosk,small,FLR004,flour,5,1.152
10936507938,Unknown,kiosk,small,SUG001,sugar,4,1.152
10936507938,Unknown,kiosk,small,SUG002,sugar,4,1.152
10936507938,Unknown,kiosk,small,SUG003,sugar,4,1.152
10936507938,Unknown,kiosk,small,SOP001,soap,3,1.152
10936507938,Unknown,kiosk,small,SOP002,soap,2,1.152
10936507938,Unknown,kiosk,small,SOP003,soap,2,1.152
10936507938,Unknown,kiosk,small,SOP004,soap,3,1.152
10936507938,Unknown,kiosk,small,BEV001,beverages,3,1.152
10936507938,Unknown,kiosk,small,BEV002,beverages,3,1.152
10936507938,Unknown,kiosk,small,BEV003,beverages,3,1.152
10936507938,Unknown,kiosk,small,BEV004,beverages,3,1.152
10936507938,Unknown,kiosk,small,PC001,personal_care,2,1.152
10936507938,Unknown,kiosk,small,PC002,personal_care,2,1.152
10936507938,Unknown,kiosk,small,PC003,personal_care,2,1.152
10936507938,Unknown,kiosk,small,SAN001,sanitary,2,1.152
10936507938,Unknown,kiosk,small,SAN002,sanitary,2,1.152
10936507939,Unknown,kiosk,small,OIL001,cooking_oil,3,1.152
10936507939,Unknown,kiosk,small,OIL002,cooking_oil,4,1.152
10936507939,Unknown,kiosk,small,OIL003,cooking_oil,4,1.152
10936507939,Unknown,kiosk,small,OIL004,cooking_oil,4,1.152
10936507939,Unknown,kiosk,small,FLR001,flour,5,1.152
10936507939,Unknown,kiosk,small,FLR002,flour,5,1.152
10936507939,Unknown,kiosk,small,FLR003,flour,4,1.152
10936507939,Unknown,kiosk,small,FLR004,flour,5,1.152
10936507939,Unknown,kiosk,small,SUG001,sugar,3,1.152
10936507939,Unknown,kiosk,small,SUG002,sugar,3,1.152
10936507939,Unknown,kiosk,small,SUG003,sugar,4,1.152
